微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgPUOa7rq,https://weibo.cn/comment/KgPUOa7rq?uid=1033771023&rl=0#cmtfrm,"转发理由://@道格苏苏-S: @水獭otter //@某呆_永远都是安娜堡的小松鼠:哈哈哈哈哈太可爱了！！！//@英国那些事儿://@一个麦辣鸡翅：水獭：喔好怪，再试一下  
原始用户: 胡椒视频
转发内容: 小水獭第一次体验起泡苏打水，看到主人端来水杯，毫不犹豫就把嘴扎了进去，然后一脸懵逼地出来...虽然搞不懂是什么还是玩儿得乐此不疲，简直就是小时候第一次喝到碳酸饮料的自己... 胡椒视频的微博视频  ",False,无,2021-05-23 21:23,微博 weibo.com,17,17,2
KgMa5hrLB,https://weibo.cn/comment/KgMa5hrLB?uid=1033771023&rl=0#cmtfrm,关于吃素这件事。很多人认为吃素会显得仙风道骨。其实看看最大的吃素人群印度人就知道了。穷人吃不够的骨瘦如柴，富人吃够了脸看起来是浮肿的。还散发出一股难闻的味道。  ,True,无,2021-05-23 11:50,微博 weibo.com,53,8,20
KgM1Qph9s,https://weibo.cn/comment/KgM1Qph9s?uid=1033771023&rl=0#cmtfrm,"转发理由:从历史经验来说，有司不让干的事情，什么调控、监管之类的，往往里面有大钱赚。//@于三羊鲜声: 转发微博  
原始用户: 雪球
转发内容: 【新华网：严监管是大势所趋 各方要合力给虚拟货币戴上“紧箍咒”】新华网最新评论文章指出，与传统投资工具相比，虚拟货币市场不成熟，波动性高、投机性高、炒作性高，且缺乏明确交易监管规则，风险极高。如何防范虚拟货币炒作、交易风险，是监管部门一直关注的问题，严监管也是大势所趋。面对虚拟货币的市场乱象和衍生的违法犯罪行为，需要各方合力给虚拟货币戴上“紧箍咒”。在国家进一步严格监管的同时，消费者还是要增强风险意识，不参与虚拟货币交易炒作活动，千万别轻信虚拟货币的“造富神话”。                     ",False,无,2021-05-23 11:30,微博 weibo.com,41,12,10
KgLX87Au0,https://weibo.cn/comment/KgLX87Au0?uid=1033771023&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 一玶海岸
转发内容: 正在疫情期间，袁老遗愿也是丧事从简，大家在网络上表达下对英雄的哀思吧。『袁隆平同志网络吊唁厅』http://t.cn/A6VfzgBa  ",False,无,2021-05-23 11:18,微博 weibo.com,8,31,2
KgLQoxlu0,https://weibo.cn/comment/KgLQoxlu0?uid=1033771023&rl=0#cmtfrm,"转发理由:这个卖像太高级了。可以做出非常上档次的菜。  
原始用户: 市场博物
转发内容: 湖北恩施，洋合是什么东西？ 恩施市  [组图共3张] 原图 ",False,无,2021-05-23 11:01,微博 weibo.com,12,2,6
KgLNz3lRN,https://weibo.cn/comment/KgLNz3lRN?uid=1033771023&rl=0#cmtfrm,"转发理由:是人类都这么算帐。只有少数脑子植物化了的类人类才不这么算帐。//@电商品牌报: 中国人的价值观，犹太人是不是也这么算账  
原始用户: 水獭otter
转发内容: 植物肉行业是个骗子行业。自然的蛋白质转化方式是效率最高的。粗算：玉米亩产1000公斤，养鸡饲料比是2：1,可以出500公斤鸡。净肉大概300+公斤。大豆亩产撑死300公斤，不知道能做出多少人造肉。了不起了100公斤。当然不妨碍你进入骗子行业一起骗。  ",False,无,2021-05-23 10:54,微博 weibo.com,23,40,7
KgLgNB3JP,https://weibo.cn/comment/KgLgNB3JP?uid=1033771023&rl=0#cmtfrm,"转发理由:中间有一段是完全无支持无后援，听天由命。这就是主办方组织问题。//@猫狗catdog: 这文章的导向很明显啊…前几届没出问题难道不是因为运气好？//@EricTsui://@sven_shi:转发微博  
原始用户: PP体育
转发内容: #甘肃山地马拉松事故21人遇难#  【长文】比赛亲历者发长文还原事件始末，在极端天气突如其来的时候，他做出了可能是拯救自己生命的一个决定。在大自然面前人类真的太过渺小。 #700多人连夜搜救马拉松失联人员# 🔊人祸还是天灾？这篇文章或者能让你有更理性的判断👇  原图 ",False,无,2021-05-23 09:34,微博 weibo.com,21,12,3
KgL0j7A4r,https://weibo.cn/comment/KgL0j7A4r?uid=1033771023&rl=0#cmtfrm,"转发理由:这个藕节和红薯叶就很好。这个季节是四季豆、长豇豆、丝瓜、嫩南瓜……慢慢转到嫩果实类的蔬菜，叶菜越来越少了。因为现在虫子很多，叶菜要很多农药才行。按照传统的农时，最后一波叶菜是空心菜。叶子很小，食用部分主要是茎部。  
原始用户: 方生方死80
转发内容: 池莉的书中夸了最厉害的武汉的蔬菜，说武汉的菜是最好吃的我一早起来就逛了菜市场，看看这个季节都有哪些菜@市场博物 @水獭otter 方生方死80的微博视频  ",False,无,2021-05-23 08:53,微博 weibo.com,25,3,5
KgKWfrqic,https://weibo.cn/comment/KgKWfrqic?uid=1033771023&rl=0#cmtfrm,#滋味#  早上好。牛肚米粉。一般我们的习惯都是加点胡椒粉就好了。今天有点寒意，加了自制的红油。  [组图共2张] 原图 ,True,无,2021-05-23 08:43,微博国际版,41,1,8
KgH8l9p9P,https://weibo.cn/comment/KgH8l9p9P?uid=1033771023&rl=0#cmtfrm,"转发理由:回复@威士忌斯基:2元多一斤的籼米基本上都是杂交稻。多用于低档餐饮食堂工厂什么的。//@威士忌斯基:这么一说我好像吃过，很久之前有一年在重庆较场坝看到一群棒棒在吃5元一碗的豆花饭（小脸盆一样），我好奇也去吃了一碗，吃了几口完全咽不下去，非常粗糙，估计就是这个早稻米了  
原始用户: 古懂传奇倪小姐
转发内容: 我也从来没有吃过杂交稻，谁能来解答这位朋友的疑问？  原图 ",False,无,2021-05-22 23:02,微博 weibo.com,12,155,17
KgH1OBuT7,https://weibo.cn/comment/KgH1OBuT7?uid=1033771023&rl=0#cmtfrm,"转发理由:叫便宜的外卖。就是杂交稻了。现在的杂交稻晚稻日照时间够品质较好，用于直接食用。早稻杂交稻多用于米粉米糕之类的米制品，还有旺旺仙贝什么的膨化食品。  
原始用户: 古懂传奇倪小姐
转发内容: 我也从来没有吃过杂交稻，谁能来解答这位朋友的疑问？  原图 ",False,无,2021-05-22 22:46,微博 weibo.com,59,190,28
KgDHYyWrv,https://weibo.cn/comment/KgDHYyWrv?uid=1033771023&rl=0#cmtfrm,"转发理由:看看群众意见怎么说。  
原始用户: 将记忆深埋
转发内容: What the fuck !  发条微博居然被人工审核了，而且还做了限制或。 我是不是应该把渣浪的管理层都放到数据库里跑一遍，然后看有没有瓜给大家吃。  ",False,无,2021-05-22 14:19,微博国际版,17,2,5
KgDuMpgrP,https://weibo.cn/comment/KgDuMpgrP?uid=1033771023&rl=0#cmtfrm,"转发理由:  
原始用户: 人民日报
转发内容: 【#袁隆平院士逝世#】“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平，5月22日13点07分在湖南长沙逝世，享年91岁。袁老，走好！  原图 ",False,无,2021-05-22 13:46,微博 weibo.com,13,9,5
KgDrIqhCl,https://weibo.cn/comment/KgDrIqhCl?uid=1033771023&rl=0#cmtfrm,"转发理由:老酒一般用心做，陈个两三年以上都不会太差。商品酒有时候的太抠成本。超市里5元/瓶还号称三年陈怎么会好喝。//@市场博物: 我不喝酒，不过喝的都说好//@张新民:怎么样好喝吗？  
原始用户: 市场博物
转发内容: 恩施，野夫的乡关野酒。 恩施市  [组图共5张] 原图 ",False,无,2021-05-22 13:39,微博 weibo.com,6,4,3
KgDewa2dQ,https://weibo.cn/comment/KgDewa2dQ?uid=1033771023&rl=0#cmtfrm,"转发理由:回复@涟漪v12:其实他那个基础的猪骨汤工业化版本就是猪骨浸膏。小鱼干应该去头，不然会有涩感。//@涟漪v12:日本的很多东西都是这样，特别繁复的工序，增加仪式感，出来的东西也没多好吃，形式大于内容//@水獭otter:这也太麻烦了。  
原始用户: 食在食代
转发内容: 浓厚小鱼干拉面~セメント系是将大量小鱼干打碎与鸡白汤混合在一起制成的汤底 #おうち麺TV.# 食在食代的微博视频  ",False,无,2021-05-22 13:06,微博 weibo.com,26,12,11
KgDcFuPAt,https://weibo.cn/comment/KgDcFuPAt?uid=1033771023&rl=0#cmtfrm,"转发理由:这也太麻烦了。//@陆龙海产: #海产家族# 如果说日式高汤（出汁）是和食的基础与灵魂的话，那么，3:40出现的海蜒（日本鯷/Engraulis japonicus的小鱼干： http://t.cn/A6VVUDnt ），以及昆布（海带/Saccharina japonica的几个变种）和鲣节（鲣鱼/Katsuwonus pelamis的干制品），则是日式高汤的基础与灵  
原始用户: 食在食代
转发内容: 浓厚小鱼干拉面~セメント系是将大量小鱼干打碎与鸡白汤混合在一起制成的汤底 #おうち麺TV.# 食在食代的微博视频  ",False,无,2021-05-22 13:01,微博 weibo.com,9,16,4
KgCHS2QbE,https://weibo.cn/comment/KgCHS2QbE?uid=1033771023&rl=0#cmtfrm,"转发理由:偷保时捷这就严重了。//@薇薇一品兰: //@切唐匈布:警察熟熟：我是谁，我在哪里，我是在拍电视剧？？  
原始用户: 六扇门之手
转发内容: 昨天，哦不，是今天凌晨。来了一个出租车司机，说乘客不给车钱。这是个小事情，值班室派了个调解民警去问情况。司机说，这小子三更半夜说要去孝感，谈好了400块路费。等我开到快下高速了，要他拿钱交高速费，他说他一分钱都没带。我毛了，要他跟他家里人打电话，把钱送到高速上来。他打了一圈电话，来了一个人，勒，就是那个吖，来，让他说。这个吖一副乡村企业家司机的派头，手上还拿个瘪瘪的夹包。听到司机叫他，连忙跑过来：警察熟熟，是咧回事，咧个是我一过湾子的，前几天我们一路出切玩，他把我手机拿起跑了，我打电话他也不接，咧日死…今天他主动给我打电话，说他坐的士冒得钱把，司机把他扣鸟，我说扣得好！我还要找你咧！我过切找他要手机，他说手机他忘在武汉的一辆车高头了，正好司机也要回武汉，我就说先一起到武汉，把我手机找到再说。这时司机插话：我看他们都没有给钱的意思，就把他带回他上车的地方，这个吖要跟来，就一起来了。到了上车的位置，我打了110，说乘客不给钱。出警民警放好装备，也走了过来：我们到了现场之后，这个人说先把手机还了，他跑到路边打开了一辆车的车门，在里面找出了手机。我们一看是一辆保时捷，觉得不对，就问他车是谁的？哪个开来的？你手机怎么放在这里面？他说车别人的，是他开过来的，没有油了就停在路边。我们一查，联系到车主，车主正在另外一个派出所报案，说车被偷了，我们就通知他车在这里。然后把人带回来了。                     ",False,无,2021-05-22 11:46,微博 weibo.com,8,7,3
KgCxY37OD,https://weibo.cn/comment/KgCxY37OD?uid=1033771023&rl=0#cmtfrm,"转发理由://@没有人比我更懂杭之冯玥: 转发微博  
原始用户: 澎湃新闻
转发内容: 【#袁隆平秘书辟谣#：袁隆平目前在医院，网传逝世是假消息】#秘书称袁隆平目前在医院#5月22日上午，澎湃新闻从袁隆平秘书杨耀松处获悉，网上的消息是假消息，袁隆平目前在医院，身体状况不太好。“我们目前正在医院”。袁隆平秘书：袁隆平目前在医院，网传逝世是假消息  原图 ",False,无,2021-05-22 11:21,微博 weibo.com,3,2,0
KgCgLzV4v,https://weibo.cn/comment/KgCgLzV4v?uid=1033771023&rl=0#cmtfrm,"转发理由:作为一个公共平台的讨论要被水平最低的人群定义，这是最大的悲哀。  
原始用户: 明涛ECON
转发内容: #反对挖坟# 我玩微博以来，从来不讨论个人而只讨论观点，我支持剑拔弩张的辩论，反对口诛笔伐挖坟进行人身攻击。微博只是每个人工作生活的很小一部分而已，这么多个id你喜欢看就看不看就拉黑就行了。像我们这种实名+体制内混饭吃的，稍有不慎就会被挖坟+断章取义造成巨大麻烦，所以惹不起躲得起，就只能少玩微博并且设置半年可见了。由于上次有关火箭vs.印度的投票带来巨大流量又变成红V了，所以我的下一个目标是尽快回到黄V，继续潜水。                     ",False,无,2021-05-22 10:39,微博 weibo.com,26,33,9
